name,value
GO:0016099,8.752895868370877e-45
GO:1990169,2.516901138009696e-5
GO:0010469,1.4731400041403323e-30
GO:0098660,2.568601265716455e-9
GO:0016074,0.014237854018129277
GO:0045218,3.770405083516178e-16
GO:0016045,3.10550128341006e-13
GO:0010412,2.347585792468571e-7
GO:0034756,0.014032756169598226
GO:0043966,5.575712886788235e-6
GO:0010439,1.2853090125458776e-12
GO:0034721,0.009718880279584835
GO:0090136,3.770405083516178e-16
GO:0070286,5.453018029246459e-4
GO:0009690,5.3808101954444715e-30
GO:0009696,2.4736818023272072e-11
GO:0033387,1.2532759188699426e-10
GO:0009664,1.348068652139752e-4
GO:0042550,0.021640523219564053
GO:0009682,2.3137711586110568e-4
GO:0009684,4.291403426562518e-5
GO:0009686,0.004803560774482399
GO:0097237,1.9266207766807323e-16
GO:0010150,4.351164989772051e-23
GO:0072089,0.00581767598877281
GO:0009625,2.7526309250786926e-47
GO:0009626,1.0821805983668215e-91
GO:0009611,1.0136173467898739e-14
GO:0009617,1.0339571154361687e-11
GO:0009646,1.3096620444365284e-10
GO:0009649,1.6330713877705402e-9
GO:0010114,2.255587652707144e-4
GO:0010119,2.4632685686424866e-4
GO:0009608,4.192445402886911e-5
GO:0001101,0.005911170835628683
GO:1901255,0.020199100532708018
GO:0010104,3.2729023553772993e-10
GO:0010105,2.2999772466047167e-8
GO:0010106,0.00468761552853497
GO:0014832,0.03798510730439053
GO:0006952,3.988876965048899e-113
GO:0010221,1.2195645519901008e-10
GO:0042631,3.9128960382622985e-22
GO:0010233,0.0016674250937475114
GO:0033198,8.250916327004458e-8
GO:1904058,0.03798510730439053
GO:0046916,3.252048637641395e-4
GO:2000574,2.5208280646278677e-5
GO:0046949,7.683477610985919e-4
GO:1901726,3.651969990931183e-9
GO:0036371,5.3796348601848907e-17
GO:0036376,1.089090004310731e-11
GO:0046900,7.102413204227536e-24
GO:0050821,0.028501895208366393
GO:0010763,1.089090004310731e-11
GO:0050829,1.6235681975802027e-6
